#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.96e+07  |1901614551|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.76631111|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.46627528|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.60578760|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.22094194|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.54816940|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.72591740|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.74043695|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.72061686|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.90349931|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.96148415|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.58224028|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.36684735|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.66294833|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.10214365|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.17023826|  PASSED  
             dab_dct| 256|     50000|       1|0.71735988|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.06246992|  PASSED  
        dab_filltree|  32|  15000000|       1|0.00655967|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.45536831|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.57457991|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.99652576|   WEAK   

