$ ./ranoise32_old | dieharder -a -g 200                                        
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.81e+07  | 285264046|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  19|   1000000|     100|0.57029380|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.27845789|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.85443703|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.19595271|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.24298364|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.01850128|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.95952440|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.98284503|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.52481606|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.91629108|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.09318070|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.78207836|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.80914801|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.96746641|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.86907137|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.97315576|  PASSED  
             dab_dct| 256|     50000|       1|0.81915277|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.33558185|  PASSED  
        dab_filltree|  32|  15000000|       1|0.05761055|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.92078105|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.83139191|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.60921559|  PASSED  

