#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.74e+07  |3412810134|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.89483851|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.40744991|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.38891524|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.24162695|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.02065249|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.39063353|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.86127485|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.47997626|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.45073208|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.66678326|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.78332232|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.42103203|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.91288331|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.91365881|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.79737404|  PASSED  
             dab_dct| 256|     50000|       1|0.53370019|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.81873717|  PASSED  
        dab_filltree|  32|  15000000|       1|0.92684345|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.98910354|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.90448914|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.91518508|  PASSED  
